,id,player_name,position,games,season,team,goals,shots,xG,assists,xA,key_passes,yellow,red,npg,npxG,xGChain,xGBuildup
1737,1245,Emerson,Sub,8,2015,Roma,1,4,0.7154560089111328,0,0.030047491192817688,1,1,0,1,0.7154560089111328,2.054227940738201,1.323004312813282
1738,1245,Emerson,Sub,9,2014,Palermo,0,0,0,0,0.12699944153428078,3,0,0,0,0,1.1356029687449336,1.0243993578478694
1739,1257,Alisson,GK,20,2021,Liverpool,0,0,0,0,0,0,0,0,0,0,5.858227416872978,5.858227416872978
1740,1257,Alisson,GK,33,2020,Liverpool,1,1,0.1076817587018013,0,0,0,1,0,1,0.1076817587018013,3.5593252051621675,3.5593252051621675
1741,1257,Alisson,GK,29,2019,Liverpool,0,0,0,1,0.2629152238368988,1,0,1,0,0,6.831634545698762,6.568719336763024
1742,1257,Alisson,GK,38,2018,Liverpool,0,0,0,0,0,0,1,0,0,0,7.606003455817699,7.606003455817699
1743,1257,Alisson,GK,37,2017,Roma,0,0,0,0,0.006380406673997641,1,1,0,0,0,5.800707848742604,5.794327441602945
1744,1304,Moise Kean,Sub,17,2021,Juventus,3,16,4.1072660982608795,0,0.09672470949590206,2,3,0,3,4.1072660982608795,3.6208165250718594,0.6579055767506361
1745,1304,Moise Kean,Sub,1,2021,Everton,0,0,0,0,0,0,0,0,0,0,0.01786201260983944,0.01786201260983944
1746,1304,Moise Kean,FW,26,2020,Paris Saint Germain,13,52,10.803335584700108,0,0.9559353496879339,7,4,0,13,10.803335584700108,13.382936757057905,3.096214957535267
1747,1304,Moise Kean,Sub,2,2020,Everton,0,1,0.02234572172164917,0,0,0,0,0,0,0.02234572172164917,0.02234572172164917,0
1748,1304,Moise Kean,Sub,29,2019,Everton,2,30,4.140312344767153,2,2.337308671325445,10,1,0,2,4.140312344767153,6.865808515809476,1.0858370438218117
1749,1304,Moise Kean,Sub,13,2018,Juventus,6,20,3.811594180762768,0,0.3979450948536396,5,2,0,6,3.811594180762768,4.452037140727043,0.47927679866552353
1750,1304,Moise Kean,Sub,19,2017,Verona,4,34,5.300489432178438,0,0.40301342215389013,7,5,0,4,5.300489432178438,5.446040361188352,0.3146970812231302
1751,1304,Moise Kean,Sub,3,2016,Juventus,1,1,0.3704092800617218,0,0,0,0,0,1,0.3704092800617218,0.0781639814376831,0.0781639814376831
1752,1379,Allan,DMC,17,2021,Everton,0,4,0.13006773218512535,2,0.43562158662825823,11,3,0,0,0.13006773218512535,4.890433240681887,4.468806814402342
1753,1379,Allan,MC,24,2020,Everton,0,7,0.2417211476713419,0,0.7722852285951376,16,6,0,0,0.2417211476713419,9.109652698040009,8.36444772593677
1754,1379,Allan,MC,23,2019,Napoli,2,12,0.5716986190527678,1,1.0476274210959673,15,3,0,2,0.5716986190527678,3.854248896241188,2.7757141292095184
1755,1379,Allan,MC,33,2018,Napoli,1,25,0.9269125275313854,3,2.85189469717443,34,10,0,1,0.9269125275313854,19.16099951416254,16.478002700954676
1756,1379,Allan,Sub,38,2017,Napoli,4,37,3.966067999601364,5,3.935459212400019,34,2,0,4,3.966067999601364,19.865131547674537,12.77396120224148
1757,1379,Allan,MC,29,2016,Napoli,1,14,0.5945166349411011,6,4.674042558297515,28,3,0,1,0.5945166349411011,10.84761494025588,9.20093834027648
1758,1379,Allan,MC,35,2015,Napoli,3,29,2.351099120453,5,4.571653522085398,39,5,0,3,2.351099120453,16.981228932738304,12.064906306564808
1759,1379,Allan,MC,35,2014,Udinese,1,18,0.9384412877261639,5,3.117815602570772,40,8,0,1,0.9384412877261639,10.186952393501997,7.591569259762764
1760,1441,Adam Masina,DL,11,2021,Watford,0,4,0.14155926369130611,0,0.6399356294423342,6,0,0,0,0.14155926369130611,2.048173174262047,1.410008765757084
1761,1441,Adam Masina,DL,26,2019,Watford,1,15,0.8492825832217932,0,0.41763083916157484,10,3,0,1,0.8492825832217932,2.9818634940311313,2.1459740549325943
1762,1441,Adam Masina,Sub,14,2018,Watford,0,3,0.053063672967255116,1,0.691972266882658,3,5,0,0,0.053063672967255116,1.4070122428238392,1.1271212007850409
1763,1441,Adam Masina,DL,34,2017,Bologna,0,16,2.0486928010359406,1,1.7717566443607211,25,8,1,0,2.0486928010359406,5.651658650487661,3.677675717510283
1764,1441,Adam Masina,DL,32,2016,Bologna,1,18,1.4956635357812047,0,1.2481100233271718,12,6,1,1,1.4956635357812047,5.607006059959531,3.935108933597803
1765,1441,Adam Masina,DL,33,2015,Bologna,2,14,1.7452710662037134,3,1.6049733571708202,21,8,1,2,1.7452710662037134,5.8276495430618525,3.980993456207216
1766,1545,Emil Krafth,DC,7,2021,Newcastle United,0,2,0.14010300487279892,1,0.8308915048837662,2,2,0,0,0.14010300487279892,1.0246974900364876,1.0246974900364876
1767,1545,Emil Krafth,DR,16,2020,Newcastle United,1,7,0.15091243758797646,0,0.4345151521265507,6,4,0,1,0.15091243758797646,3.910903701558709,3.427047375589609
1768,1545,Emil Krafth,DMR,17,2019,Newcastle United,0,4,0.35268707014620304,1,0.7032874822616577,1,0,0,0,0.35268707014620304,1.7957272976636887,0.7397527452558279
1769,1545,Emil Krafth,Sub,35,2018,Amiens,1,10,0.6771170571446419,1,3.031286282464862,16,2,0,1,0.6771170571446419,5.735369686037302,2.417786341160536
1770,1545,Emil Krafth,DR,12,2017,Bologna,0,2,0.35628957487642765,0,0.07271730527281761,3,2,0,0,0.35628957487642765,1.5863744234666228,1.2162664644420147
1771,1545,Emil Krafth,DR,26,2016,Bologna,0,6,0.16505992226302624,0,0.6103764632716775,7,1,2,0,0.16505992226302624,5.253240130841732,4.546013560146093
1772,1545,Emil Krafth,DR,4,2015,Bologna,0,0,0,0,0.023020867258310318,2,0,0,0,0,0.18789464235305786,0.16487376391887665
1773,1663,Johann Berg Gudmundsson,MR,18,2021,Burnley,0,19,1.6903427271172404,1,0.6487751249223948,6,2,0,0,1.6903427271172404,2.904454218223691,1.383490838110447
1774,1663,Johann Berg Gudmundsson,Sub,22,2020,Burnley,2,19,1.5335700865834951,0,0.9595043435692787,10,2,0,2,1.5335700865834951,3.6138852685689926,1.3255044473335147
1775,1663,Johann Berg Gudmundsson,MR,12,2019,Burnley,1,10,0.723538264632225,1,0.9180742427706718,14,0,0,1,0.723538264632225,1.565794177353382,1.0057306550443172
1776,1663,Johann Berg Gudmundsson,ML,29,2018,Burnley,3,33,2.6134579610079527,6,3.58649355918169,37,2,0,3,2.6134579610079527,7.218740660697222,3.094682715833187
1777,1663,Johann Berg Gudmundsson,MR,35,2017,Burnley,2,52,2.947692367248237,8,5.046249181963503,68,2,0,2,2.947692367248237,8.002532379701734,3.8114832108840346
1778,1663,Johann Berg Gudmundsson,Sub,20,2016,Burnley,1,17,0.6135833915323019,2,1.210024131461978,15,1,0,1,0.6135833915323019,1.5712099121883512,0.4636413725093007
1779,1675,Ashley Fletcher,Sub,3,2021,Watford,0,2,0.43765381909906864,0,0,0,0,0,0,0.43765381909906864,0.43765381909906864,0
1780,1675,Ashley Fletcher,Sub,16,2016,West Ham,0,9,1.0369995348155499,0,0.3355152904987335,4,2,0,0,1.0369995348155499,1.5228869579732418,0.22792795859277248
1781,1683,Ryan Fraser,Sub,16,2021,Newcastle United,0,10,0.5629579424858093,1,1.0207840129733086,10,2,0,0,0.5629579424858093,1.9370877491310239,1.0091948583722115
1782,1683,Ryan Fraser,Sub,18,2020,Newcastle United,0,13,0.9030798394232988,2,2.168529823422432,25,0,1,0,0.9030798394232988,2.994263719767332,1.3422147808596492
1783,1683,Ryan Fraser,AMC,28,2019,Bournemouth,1,27,3.4642705637961626,4,3.600613407790661,44,2,0,1,3.4642705637961626,9.423755504190922,4.503551121801138
1784,1683,Ryan Fraser,ML,38,2018,Bournemouth,7,51,4.76355167478323,14,16.183833203278482,93,2,0,7,4.76355167478323,19.631537167355418,7.556321180425584
1785,1683,Ryan Fraser,MR,26,2017,Bournemouth,5,31,1.9803195875138044,3,2.7351528238505125,43,0,0,5,1.9803195875138044,6.385161653161049,3.3411665204912424
1786,1683,Ryan Fraser,AMC,28,2016,Bournemouth,3,24,2.112318053841591,5,3.6223585922271013,32,3,0,3,2.112318053841591,6.43673362582922,2.6309675304219127
1787,1687,Harry Maguire,DC,18,2021,Manchester United,0,12,1.0454490091651678,0,0.05036903638392687,2,5,1,0,1.0454490091651678,3.9314600517973304,3.8791426261886954
1788,1687,Harry Maguire,DC,34,2020,Manchester United,2,36,1.4843367198482156,1,0.2909430041909218,7,11,0,2,1.4843367198482156,13.127003896981478,13.018347103148699
1789,1687,Harry Maguire,DC,38,2019,Manchester United,1,31,2.7722497517243028,0,0.4539246931672096,16,6,0,1,2.7722497517243028,12.02994320448488,11.714804905466735
1790,1687,Harry Maguire,DC,31,2018,Leicester,3,30,1.860539778135717,0,0.6665724525228143,11,6,1,3,1.860539778135717,6.041916688904166,5.482059706002474
1791,1687,Harry Maguire,DC,38,2017,Leicester,2,29,2.309109236113727,4,4.558801360428333,18,8,0,2,2.309109236113727,8.245753981173038,7.354841506108642
1792,1687,Harry Maguire,Sub,29,2016,Hull,2,34,1.9734384920448065,2,0.8420129735022783,11,5,0,2,1.9734384920448065,5.049386844038963,4.071343068033457
1793,1687,Harry Maguire,Sub,3,2014,Hull,0,0,0,0,0,0,1,0,0,0,0,0
1794,1707,Ben Gibson,DC,18,2021,Norwich,0,7,1.2967736385762691,0,0.11564303282648325,3,2,1,0,1.2967736385762691,2.2301462404429913,2.1909925043582916
1795,1707,Ben Gibson,DC,1,2018,Burnley,1,1,0.9117929935455322,0,0,0,1,0,1,0.9117929935455322,0,0
1796,1707,Ben Gibson,DC,38,2016,Middlesbrough,1,15,0.8124677557498217,1,0.5862096436321735,3,4,0,1,0.8124677557498217,5.1498922891914845,5.046650540083647
1797,1711,Adam Forshaw,Sub,12,2021,Leeds,0,7,0.2356742098927498,1,0.9041967894881964,11,2,0,0,0.2356742098927498,3.6065830904990435,2.637192564085126
1798,1711,Adam Forshaw,Sub,34,2016,Middlesbrough,0,28,1.3408297840505838,1,2.2291932199150324,28,4,0,0,1.3408297840505838,7.789723878726363,5.232129208743572
1799,1725,Christian Kabasele,DC,4,2021,Watford,0,1,0.416583389043808,0,0.053290367126464844,1,0,0,0,0.416583389043808,0.319418054074049,0.319418054074049
1800,1725,Christian Kabasele,DC,27,2019,Watford,0,9,0.8253115126863122,2,0.6392174754291773,5,1,2,0,0.8253115126863122,2.3037340007722378,2.2784006632864475
1801,1725,Christian Kabasele,DC,21,2018,Watford,0,8,1.5429877918213606,0,0.18398072570562363,2,2,1,0,1.5429877918213606,2.5402292497456074,2.489375114440918
1802,1725,Christian Kabasele,Sub,28,2017,Watford,2,10,0.7799915987998247,0,0.13010943681001663,3,5,0,2,0.7799915987998247,2.8189906496554613,2.7019147891551256
1803,1725,Christian Kabasele,DC,16,2016,Watford,2,7,1.6655441522598267,0,0.10066602751612663,3,1,0,2,1.6655441522598267,0.3310521859675646,0.20018991269171238
1804,1735,Jack Stephens,DC,6,2021,Southampton,0,0,0,0,0.24428221210837364,4,2,0,0,0,1.0839737951755524,1.0298576839268208
1805,1735,Jack Stephens,DC,18,2020,Southampton,0,6,0.8943033330142498,0,0.45565636083483696,6,2,0,0,0.8943033330142498,3.081087851896882,2.751403072848916
1806,1735,Jack Stephens,DC,28,2019,Southampton,1,6,0.9333294555544853,3,1.1747868731617928,8,4,1,1,0.9333294555544853,5.805270738899708,4.653188629075885
1807,1735,Jack Stephens,DC,24,2018,Southampton,1,7,1.4581490606069565,0,0.22872408479452133,5,4,0,1,1.4581490606069565,3.644761860370636,3.203525268472731
1808,1735,Jack Stephens,DC,22,2017,Southampton,2,11,1.3008272908627987,0,0.2391973752528429,4,6,1,2,1.3008272908627987,2.7804795997217298,2.557242260314524
1809,1735,Jack Stephens,DC,17,2016,Southampton,0,4,0.35117631033062935,1,0.9190055541694164,4,1,0,0,0.35117631033062935,3.6211629509925842,2.5788367316126823
1810,1739,Eric Bailly,DC,4,2021,Manchester United,0,0,0,0,0,0,1,0,0,0,0.42615123093128204,0.42615123093128204
1811,1739,Eric Bailly,Sub,12,2020,Manchester United,0,2,0.08082257583737373,0,0,0,3,0,0,0.08082257583737373,1.7967814281582832,1.7967814281582832
1812,1739,Eric Bailly,DC,4,2019,Manchester United,0,0,0,0,0,0,0,0,0,0,0.518024755641818,0.518024755641818
1813,1739,Eric Bailly,DC,12,2018,Manchester United,0,3,0.24984122812747955,0,0,0,0,1,0,0.24984122812747955,2.9941693102009594,2.9941693102009594
1814,1739,Eric Bailly,DC,13,2017,Manchester United,1,3,1.0500182062387466,0,0.19933123886585236,2,2,0,1,1.0500182062387466,1.1515378169715405,1.1515378169715405
1815,1739,Eric Bailly,DC,25,2016,Manchester United,0,6,0.3060207739472389,0,0.029056860134005547,1,4,0,0,0.3060207739472389,4.137532663531601,4.011660215444863
1816,1739,Eric Bailly,DC,25,2015,Villarreal,0,4,0.2251957394182682,0,0.5762049034237862,2,9,1,0,0.2251957394182682,3.8302633594721556,3.2865121960639954
1817,1739,Eric Bailly,DC,10,2014,Villarreal,0,2,0.11551635712385178,0,0.043900320306420326,2,5,0,0,0.11551635712385178,1.7331996336579323,1.689299313351512
1818,1739,Eric Bailly,DC,5,2014,Espanyol,0,2,0.7389830350875854,0,0,0,1,0,0,0.7389830350875854,0.46923568472266197,0.46923568472266197
1819,1740,Paul Pogba,AML,9,2021,Manchester United,0,21,1.5863405540585518,7,1.599287511780858,15,4,1,0,1.5863405540585518,3.2818631529808044,1.7539983205497265
1820,1740,Paul Pogba,DMC,26,2020,Manchester United,3,31,2.9882028456777334,3,2.066863002255559,24,3,0,3,2.9882028456777334,11.6914734095335,7.444205395877361
1821,1740,Paul Pogba,DMC,16,2019,Manchester United,1,22,2.1508691580966115,3,3.056191712617874,30,1,0,1,1.3897003000602126,8.765662774443626,7.2315688990056515
1822,1740,Paul Pogba,MC,35,2018,Manchester United,13,105,15.87753972876817,9,5.186745170503855,55,6,0,6,8.265851370058954,21.12592289596796,11.593518570065498
1823,1740,Paul Pogba,DMC,27,2017,Manchester United,6,76,7.813678246922791,10,4.590671516954899,39,5,1,6,7.813678246922791,16.820827029645443,8.208943894132972
1824,1740,Paul Pogba,MC,30,2016,Manchester United,5,92,6.505610935389996,4,5.589778687804937,57,7,0,5,6.505610935389996,16.903291763737798,9.888525158166885
1825,1740,Paul Pogba,MC,35,2015,Juventus,8,124,8.843439035117626,12,7.100575303658843,54,10,0,7,7.320841358974576,19.753220580518246,11.58214551396668
1826,1740,Paul Pogba,MC,26,2014,Juventus,8,56,4.495958996936679,3,3.842502973973751,37,4,0,8,4.495958996936679,13.784531138837337,7.027708617970347
1827,1749,Rob Holding,DC,6,2021,Arsenal,0,3,0.4889362007379532,0,0,0,2,0,0,0.4889362007379532,1.298513736575842,1.298513736575842
1828,1749,Rob Holding,DC,30,2020,Arsenal,0,14,0.7339209318161011,1,0.20068277791142464,4,2,0,0,0.7339209318161011,7.403347596526146,7.163187839090824
1829,1749,Rob Holding,DC,8,2019,Arsenal,0,2,0.1093563660979271,0,0,0,1,0,0,0.1093563660979271,0.44364161044359207,0.44364161044359207
1830,1749,Rob Holding,Sub,10,2018,Arsenal,0,2,0.12041006237268448,0,0.1658618003129959,2,1,0,0,0.12041006237268448,2.431092709302902,2.418540269136429
1831,1749,Rob Holding,DC,12,2017,Arsenal,0,1,0.10694956034421921,0,0.03383917734026909,2,3,0,0,0.10694956034421921,3.4701866805553436,3.4503046050667763
1832,1749,Rob Holding,DC,9,2016,Arsenal,0,5,0.5570452883839607,0,0.10546772927045822,3,3,0,0,0.5570452883839607,2.7223838847130537,2.6080967020243406
1833,1750,Ainsley Maitland-Niles,Sub,8,2021,Arsenal,0,2,0.029720153659582138,0,0.22736281156539917,3,0,0,0,0.029720153659582138,0.6360603049397469,0.3890685737133026
1834,1750,Ainsley Maitland-Niles,DR,3,2021,Roma,0,1,0.15713553130626678,0,0.2710301838815212,3,0,0,0,0.15713553130626678,1.546537309885025,1.2022500932216644
1835,1750,Ainsley Maitland-Niles,MC,15,2020,West Bromwich Albion,0,10,0.6947166435420513,0,0.740548849105835,4,2,0,0,0.6947166435420513,3.5639228150248528,2.8032035380601883
1836,1750,Ainsley Maitland-Niles,DML,11,2020,Arsenal,0,2,0.10147437825798988,0,0.08144229464232922,2,0,0,0,0.10147437825798988,2.4045513346791267,2.2486806605011225
1837,1750,Ainsley Maitland-Niles,DR,20,2019,Arsenal,0,4,0.5084081329405308,2,1.646096371114254,11,4,1,0,0.5084081329405308,5.156503319740295,3.5671489369124174
1838,1750,Ainsley Maitland-Niles,DL,16,2018,Arsenal,1,5,1.015497848391533,1,1.0627503618597984,6,1,1,1,1.015497848391533,4.286456955596805,2.369579939171672
1839,1750,Ainsley Maitland-Niles,Sub,15,2017,Arsenal,0,5,0.2005000337958336,0,0.9780504535883665,8,1,0,0,0.2005000337958336,5.208636939525604,4.680094178766012
1840,1750,Ainsley Maitland-Niles,Sub,1,2016,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
1841,1750,Ainsley Maitland-Niles,Sub,1,2014,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0
1842,1823,Lucas Digne,DL,13,2021,Everton,0,9,0.36331542395055294,0,1.6304684039205313,22,4,0,0,0.36331542395055294,2.9742808379232883,2.346952363848686
1843,1823,Lucas Digne,DL,2,2021,Aston Villa,0,2,0.08655347675085068,1,0.5214068293571472,4,1,0,0,0.08655347675085068,0.33478839695453644,0.14463753066956997
1844,1823,Lucas Digne,DL,30,2020,Everton,0,13,0.46404311526566744,7,5.960716728121042,45,2,1,0,0.46404311526566744,10.744329296052456,6.58903606235981
1845,1823,Lucas Digne,DL,35,2019,Everton,0,29,1.2571891993284225,7,6.39002903457731,72,6,0,0,1.2571891993284225,8.197329143062234,5.13240235671401
1846,1823,Lucas Digne,Sub,35,2018,Everton,4,34,1.199989851564169,4,7.7085179118439555,71,5,1,4,1.199989851564169,9.515081945806742,5.53166626021266
1847,1823,Lucas Digne,Sub,12,2017,Barcelona,0,2,0.32503361999988556,2,1.7537751495838165,6,2,0,0,0.32503361999988556,4.906435042619705,2.918456308543682
1848,1823,Lucas Digne,Sub,17,2016,Barcelona,0,5,0.574274362064898,0,0.9306234885007143,10,3,0,0,0.574274362064898,6.96128249168396,6.098520711064339
1849,1823,Lucas Digne,DL,33,2015,Roma,3,15,1.1803679624572396,3,2.908222599886358,27,4,0,3,1.1803679624572396,10.825067721307278,8.282161924988031
1850,1823,Lucas Digne,DL,15,2014,Paris Saint Germain,0,5,0.29807511158287525,1,1.540153358131647,8,1,0,0,0.29807511158287525,5.671459965407848,4.734026677906513
1851,1828,Alex Telles,Sub,9,2021,Manchester United,0,5,0.20789772924035788,1,0.9637419451028109,9,0,0,0,0.20789772924035788,3.0380186960101128,2.3606650829315186
1852,1828,Alex Telles,DL,9,2020,Manchester United,0,5,0.14523464627563953,2,0.7849509567022324,12,0,0,0,0.14523464627563953,3.6260684728622437,3.524720549583435
1853,1828,Alex Telles,Sub,21,2015,Inter,0,13,0.3433344606310129,1,2.1443717684596777,25,5,1,0,0.3433344606310129,5.172933742403984,4.359439687803388
1854,2190,Vicente Guaita,GK,19,2021,Crystal Palace,0,0,0,0,0,0,1,0,0,0,2.6252416037023067,2.6252416037023067
1855,2190,Vicente Guaita,GK,37,2020,Crystal Palace,0,0,0,0,0,0,2,0,0,0,1.4324403442442417,1.4324403442442417
1856,2190,Vicente Guaita,GK,35,2019,Crystal Palace,0,0,0,0,0,0,1,0,0,0,1.855646239593625,1.855646239593625
1857,2190,Vicente Guaita,GK,20,2018,Crystal Palace,0,0,0,0,0,0,2,0,0,0,0.5553672816604376,0.5553672816604376
1858,2190,Vicente Guaita,GK,33,2017,Getafe,0,0,0,0,0.14715240895748138,1,1,0,0,0,0.9413709724321961,0.7942185634747148
1859,2190,Vicente Guaita,GK,38,2015,Getafe,0,0,0,0,0.08615200594067574,2,2,0,0,0,2.7855227049440145,2.6993707139045
1860,2190,Vicente Guaita,GK,29,2014,Getafe,0,0,0,0,0,0,1,0,0,0,0.4071491123177111,0.4071491123177111
1861,2245,Raphael Varane,DC,12,2021,Manchester United,0,7,0.5021479055285454,1,0.11302643269300461,2,0,0,0,0.5021479055285454,1.9853708259761333,1.928229384124279
1862,2245,Raphael Varane,DC,31,2020,Real Madrid,2,18,2.7280360516160727,0,0.17037670081481338,4,2,0,2,2.7280360516160727,9.330381464213133,9.13758784160018
1863,2245,Raphael Varane,DC,32,2019,Real Madrid,2,11,1.1810314022004604,1,0.3394593857228756,6,2,0,2,1.1810314022004604,10.079459117725492,9.584368215873837
1864,2245,Raphael Varane,Sub,32,2018,Real Madrid,2,19,1.4298222586512566,0,0.5311994478106499,4,0,1,2,1.4298222586512566,6.090303801000118,6.082181893289089
1865,2245,Raphael Varane,DC,27,2017,Real Madrid,0,10,1.3220893684774637,1,0.5164449121803045,6,3,0,0,1.3220893684774637,9.128079738467932,9.092545043677092
1866,2245,Raphael Varane,DC,23,2016,Real Madrid,1,12,0.6918773967772722,2,1.4098815247416496,7,1,0,1,0.6918773967772722,6.4106552712619305,5.9694044552743435
1867,2245,Raphael Varane,DC,26,2015,Real Madrid,0,12,0.67161107622087,0,0.018759414553642273,1,4,1,0,0.67161107622087,8.391678331419826,8.372918901965022
1868,2245,Raphael Varane,Sub,27,2014,Real Madrid,0,16,1.0129155609756708,0,0.047825295478105545,1,1,0,0,1.0129155609756708,9.894011732190847,9.846186436712742
1869,2266,Saúl Ñíguez,ML,3,2021,Atletico Madrid,0,4,0.2948608286678791,1,0.11215765029191971,1,0,0,0,0.2948608286678791,0.9894756972789764,0.6946148723363876
1870,2266,Saúl Ñíguez,MC,6,2021,Chelsea,0,1,0.06304872781038284,0,0,0,1,0,0,0.06304872781038284,1.0427036732435226,0.9796549454331398
1871,2266,Saúl Ñíguez,MC,33,2020,Atletico Madrid,2,33,3.293139886111021,1,1.451184168457985,23,9,0,2,2.549862217158079,10.205702787265182,8.078165797516704
1872,2266,Saúl Ñíguez,MC,35,2019,Atletico Madrid,6,44,5.039977325126529,0,1.0740378117188811,15,10,0,4,3.5534221064299345,14.956590987741947,12.784209947101772
1873,2266,Saúl Ñíguez,MC,33,2018,Atletico Madrid,4,51,5.614009996876121,1,1.6522030681371689,15,10,0,4,4.8707323875278234,9.59379474632442,6.301001405343413
1874,2266,Saúl Ñíguez,MC,36,2017,Atletico Madrid,2,53,2.5630453815683722,3,3.22419723123312,21,9,0,2,2.5630453815683722,10.575795852579176,5.775104772299528
1875,2266,Saúl Ñíguez,AMC,33,2016,Atletico Madrid,4,47,2.9772108551114798,3,2.89018776640296,25,8,0,4,2.9772108551114798,11.809205085039139,7.1609729193151
1876,2266,Saúl Ñíguez,Sub,31,2015,Atletico Madrid,4,45,2.374890947714448,2,1.5784191507846117,19,1,0,4,2.374890947714448,8.479744823649526,5.7775159645825624
1877,2266,Saúl Ñíguez,Sub,24,2014,Atletico Madrid,4,17,2.193291824311018,2,2.434105733409524,10,1,0,4,2.193291824311018,3.7909669931977987,1.6917064599692822
1878,2310,Alphonse Areola,GK,1,2021,West Ham,0,0,0,0,0,0,0,0,0,0,0,0
1879,2310,Alphonse Areola,GK,36,2020,Fulham,0,0,0,0,0,0,2,0,0,0,3.555330414324999,3.555330414324999
1880,2310,Alphonse Areola,GK,4,2019,Real Madrid,0,0,0,0,0,0,1,0,0,0,0.08360212296247482,0.08360212296247482
1881,2310,Alphonse Areola,GK,3,2019,Paris Saint Germain,0,0,0,0,0,0,0,0,0,0,0.5727329850196838,0.5727329850196838
1882,2310,Alphonse Areola,GK,21,2018,Paris Saint Germain,0,0,0,0,0,0,1,0,0,0,4.121691182255745,4.121691182255745
1883,2310,Alphonse Areola,GK,34,2017,Paris Saint Germain,0,0,0,0,0,0,0,0,0,0,9.351320669986308,9.351320669986308
1884,2310,Alphonse Areola,GK,15,2016,Paris Saint Germain,0,0,0,0,0,0,0,0,0,0,2.2330419421195984,2.2330419421195984
1885,2310,Alphonse Areola,GK,32,2015,Villarreal,0,0,0,0,0,0,1,0,0,0,1.6017786962911487,1.6017786962911487
1886,2310,Alphonse Areola,GK,35,2014,SC Bastia,0,0,0,0,0.10525921732187271,1,1,0,0,0,2.030616769567132,2.030616769567132
1887,2383,André Gomes,Sub,9,2021,Everton,0,11,0.9330221293494105,1,0.15643618162721395,4,2,0,0,0.9330221293494105,1.3819460663944483,0.41718312352895737
1888,2383,André Gomes,MC,28,2020,Everton,0,14,0.42712869960814714,1,1.0544508751481771,15,3,0,0,0.42712869960814714,5.508419404737651,4.376286745071411
1889,2383,André Gomes,DMC,19,2019,Everton,0,5,0.20684734173119068,1,1.1045075934380293,11,6,0,0,0.20684734173119068,5.090313946828246,3.942985698580742
1890,2383,André Gomes,DMC,27,2018,Everton,1,21,1.3925835937261581,1,0.6641304176300764,6,7,0,1,1.3925835937261581,6.851449524983764,5.686358949169517
1891,2383,André Gomes,Sub,16,2017,Barcelona,0,7,0.751071261242032,0,0.16308818757534027,3,1,0,0,0.751071261242032,4.575327537953854,3.730907153338194
1892,2383,André Gomes,Sub,30,2016,Barcelona,3,19,2.429103808477521,1,1.0409103874117136,12,3,0,3,2.429103808477521,9.640867007896304,7.392551708035171
1893,2383,André Gomes,Sub,30,2015,Valencia,3,42,2.848456421867013,3,3.292261785827577,27,10,0,3,2.848456421867013,10.642662204802036,6.1096328645944595
1894,2383,André Gomes,AMC,33,2014,Valencia,4,38,3.3489314038306475,1,2.5672003217041492,25,8,1,4,3.3489314038306475,13.127086682245135,8.46601078659296
1895,2958,Oleksandr Zinchenko,Sub,7,2021,Manchester City,0,5,0.15708946995437145,1,0.458853330463171,4,0,0,0,0.15708946995437145,4.740163296461105,4.344208270311356
1896,2958,Oleksandr Zinchenko,Sub,20,2020,Manchester City,0,16,0.6606592806056142,0,1.0854990985244513,15,0,0,0,0.6606592806056142,9.49437602981925,8.718509811908007
1897,2958,Oleksandr Zinchenko,DL,19,2019,Manchester City,0,16,0.47700200229883194,0,2.09300703369081,20,0,1,0,0.47700200229883194,10.34460017643869,9.809206280857325
1898,2958,Oleksandr Zinchenko,DL,14,2018,Manchester City,0,7,0.20922043826431036,3,1.7170525109395385,12,1,0,0,0.20922043826431036,9.430887788534164,8.520952329039574
1899,2958,Oleksandr Zinchenko,Sub,8,2017,Manchester City,0,5,0.09079297259449959,0,0.35241976007819176,8,1,0,0,0.09079297259449959,3.202583596110344,3.0983919873833656
1900,2958,Oleksandr Zinchenko,Sub,24,2015,FC Ufa,2,22,1.3138076392933726,4,3.0268576755188406,33,3,0,2,1.3138076392933726,3.5753904106095433,1.2347379308193922
1901,2958,Oleksandr Zinchenko,Sub,7,2014,FC Ufa,0,2,0.023531907703727484,0,1.0490402579307556,7,0,0,0,0.023531907703727484,1.7730681467801332,1.0169002413749695
1902,3203,Issa Diop,DC,8,2021,West Ham,0,1,0.028649168089032173,0,0,0,0,0,0,0.028649168089032173,1.5376229658722878,1.5376229658722878
1903,3203,Issa Diop,DC,18,2020,West Ham,2,3,0.9535309672355652,0,0.017779581248760223,1,3,0,2,0.9535309672355652,2.147920772433281,1.8317234739661217
1904,3203,Issa Diop,DC,32,2019,West Ham,3,16,1.7952629122883081,1,1.8284027930349112,5,8,0,3,1.7952629122883081,3.843444647267461,3.6186532843858004
1905,3203,Issa Diop,DC,33,2018,West Ham,1,12,1.2607339806854725,0,0.18298180773854256,4,4,0,1,1.2607339806854725,4.399622423574328,4.136058999225497
1906,3203,Issa Diop,DC,34,2017,Toulouse,3,18,1.8938206173479557,0,0.4691639021039009,5,8,0,3,1.8938206173479557,4.458620822057128,4.063121339306235
